batch_id,product_id,plant_id,production_date,expiry_date,quantity_produced,qc_pass
BATCH-001047,SKU-026,PLANT-A,2023-04-03,2025-04-02,16423,True
BATCH-001048,SKU-026,PLANT-A,2023-05-01,2025-04-30,13405,True
BATCH-001049,SKU-026,PLANT-A,2023-05-29,2025-05-28,14124,True
BATCH-001050,SKU-026,PLANT-A,2023-06-26,2025-06-25,16051,True
BATCH-001051,SKU-026,PLANT-A,2023-07-19,2025-07-18,12533,True
BATCH-001052,SKU-026,PLANT-A,2023-08-14,2025-08-13,16813,True
BATCH-001053,SKU-026,PLANT-A,2023-09-08,2025-09-07,14501,True
BATCH-001054,SKU-026,PLANT-A,2023-10-03,2025-10-02,12839,True
BATCH-001055,SKU-026,PLANT-A,2023-10-30,2025-10-29,15851,True
BATCH-001056,SKU-026,PLANT-A,2023-11-27,2025-11-26,15736,True
BATCH-001057,SKU-026,PLANT-A,2023-12-25,2025-12-24,16096,False
BATCH-001058,SKU-026,PLANT-A,2024-01-18,2026-01-17,14647,True
BATCH-001059,SKU-026,PLANT-A,2024-02-13,2026-02-12,14495,True
BATCH-001060,SKU-026,PLANT-A,2024-03-11,2026-03-11,16354,True
BATCH-001061,SKU-026,PLANT-A,2024-04-08,2026-04-08,12692,True
BATCH-001062,SKU-026,PLANT-A,2024-05-06,2026-05-06,16340,True
BATCH-001063,SKU-026,PLANT-A,2024-05-31,2026-05-31,12741,True
BATCH-001064,SKU-026,PLANT-A,2024-06-25,2026-06-25,15423,True
BATCH-001065,SKU-026,PLANT-A,2024-07-19,2026-07-19,15453,True
BATCH-001066,SKU-026,PLANT-A,2024-08-12,2026-08-12,16620,True
BATCH-001067,SKU-026,PLANT-A,2024-09-05,2026-09-05,14071,True
BATCH-001068,SKU-026,PLANT-A,2024-09-30,2026-09-30,14678,True
BATCH-001069,SKU-026,PLANT-A,2024-10-28,2026-10-28,14560,True
BATCH-001070,SKU-026,PLANT-A,2024-11-22,2026-11-22,15334,True
BATCH-001071,SKU-026,PLANT-A,2024-12-16,2026-12-16,13963,True
BATCH-001072,SKU-027,PLANT-A,2022-12-26,2025-06-13,8500,True
BATCH-001073,SKU-027,PLANT-A,2023-01-17,2025-07-05,10603,False
BATCH-001074,SKU-027,PLANT-A,2023-02-06,2025-07-25,8282,True
BATCH-001075,SKU-027,PLANT-A,2023-02-28,2025-08-16,9769,True
BATCH-001076,SKU-027,PLANT-A,2023-03-21,2025-09-06,9672,True
BATCH-001077,SKU-027,PLANT-A,2023-04-12,2025-09-28,10224,True
BATCH-001078,SKU-027,PLANT-A,2023-05-01,2025-10-17,8805,True
BATCH-001079,SKU-027,PLANT-A,2023-05-23,2025-11-08,10429,True
BATCH-001080,SKU-027,PLANT-A,2023-06-13,2025-11-29,9016,True
BATCH-001081,SKU-027,PLANT-A,2023-07-04,2025-12-20,8128,True
BATCH-001082,SKU-027,PLANT-A,2023-07-26,2026-01-11,9920,True
BATCH-001083,SKU-027,PLANT-A,2023-08-14,2026-01-30,8334,True
BATCH-001084,SKU-027,PLANT-A,2023-09-05,2026-02-21,8466,True
BATCH-001085,SKU-027,PLANT-A,2023-09-25,2026-03-13,9690,True
BATCH-001086,SKU-027,PLANT-A,2023-10-13,2026-03-31,9919,True
BATCH-001087,SKU-027,PLANT-A,2023-11-02,2026-04-20,9320,True
BATCH-001088,SKU-027,PLANT-A,2023-11-22,2026-05-10,9689,True
BATCH-001089,SKU-027,PLANT-A,2023-12-12,2026-05-30,10826,True
BATCH-001090,SKU-027,PLANT-A,2024-01-01,2026-06-19,8215,True
BATCH-001091,SKU-027,PLANT-A,2024-01-22,2026-07-10,9739,True
BATCH-001092,SKU-027,PLANT-A,2024-02-13,2026-08-01,10022,True
BATCH-001093,SKU-027,PLANT-A,2024-03-04,2026-08-21,8731,True
BATCH-001094,SKU-027,PLANT-A,2024-03-25,2026-09-11,9239,True
BATCH-001095,SKU-027,PLANT-A,2024-04-15,2026-10-02,9277,True
BATCH-001096,SKU-027,PLANT-A,2024-05-06,2026-10-23,8923,False
BATCH-001097,SKU-027,PLANT-A,2024-05-24,2026-11-10,8878,True
BATCH-001098,SKU-027,PLANT-A,2024-06-14,2026-12-01,8176,True
BATCH-001099,SKU-027,PLANT-A,2024-07-02,2026-12-19,10792,True
BATCH-001100,SKU-027,PLANT-A,2024-07-24,2027-01-10,8905,True
BATCH-001101,SKU-027,PLANT-A,2024-08-12,2027-01-29,10343,True
BATCH-001102,SKU-027,PLANT-A,2024-09-03,2027-02-20,8306,True
BATCH-001103,SKU-027,PLANT-A,2024-09-23,2027-03-12,9353,True
BATCH-001104,SKU-027,PLANT-A,2024-10-14,2027-04-02,9843,True
BATCH-001105,SKU-027,PLANT-A,2024-11-04,2027-04-23,10199,True
BATCH-001106,SKU-027,PLANT-A,2024-11-22,2027-05-11,8863,True
BATCH-001107,SKU-027,PLANT-A,2024-12-11,2027-05-30,9044,True
BATCH-001108,SKU-028,PLANT-A,2022-12-26,2024-12-25,32621,True
BATCH-001109,SKU-028,PLANT-A,2023-01-16,2025-01-15,34482,True
BATCH-001110,SKU-028,PLANT-A,2023-02-06,2025-02-05,31484,True
BATCH-001111,SKU-028,PLANT-A,2023-02-23,2025-02-22,40906,True
BATCH-001112,SKU-028,PLANT-A,2023-03-14,2025-03-13,32924,True
BATCH-001113,SKU-028,PLANT-A,2023-03-31,2025-03-30,33496,True
BATCH-001114,SKU-028,PLANT-A,2023-04-20,2025-04-19,37334,True
BATCH-001115,SKU-028,PLANT-A,2023-05-08,2025-05-07,32057,True
BATCH-001116,SKU-028,PLANT-A,2023-05-29,2025-05-28,35307,True
BATCH-001117,SKU-028,PLANT-A,2023-06-19,2025-06-18,39727,True
BATCH-001118,SKU-028,PLANT-A,2023-07-10,2025-07-09,31751,True
BATCH-001119,SKU-028,PLANT-A,2023-07-28,2025-07-27,38858,True
BATCH-001120,SKU-028,PLANT-A,2023-08-17,2025-08-16,36659,True
BATCH-001121,SKU-028,PLANT-A,2023-09-04,2025-09-03,37308,True
BATCH-001122,SKU-028,PLANT-A,2023-09-25,2025-09-24,38949,False
BATCH-001123,SKU-028,PLANT-A,2023-10-16,2025-10-15,35153,True
BATCH-001124,SKU-028,PLANT-A,2023-11-02,2025-11-01,30933,True
BATCH-001125,SKU-028,PLANT-A,2023-11-20,2025-11-19,37633,True
BATCH-001126,SKU-028,PLANT-A,2023-12-11,2025-12-10,38632,True
BATCH-001127,SKU-028,PLANT-A,2024-01-01,2025-12-31,33185,True
BATCH-001128,SKU-028,PLANT-A,2024-01-22,2026-01-21,36879,True
BATCH-001129,SKU-028,PLANT-A,2024-02-12,2026-02-11,40335,True
BATCH-001130,SKU-028,PLANT-A,2024-03-04,2026-03-04,37341,True
BATCH-001131,SKU-028,PLANT-A,2024-03-25,2026-03-25,32132,True
BATCH-001132,SKU-028,PLANT-A,2024-04-15,2026-04-15,41116,True
BATCH-001133,SKU-028,PLANT-A,2024-05-06,2026-05-06,40236,True
BATCH-001134,SKU-028,PLANT-A,2024-05-27,2026-05-27,39460,True
BATCH-001135,SKU-028,PLANT-A,2024-06-14,2026-06-14,34815,True
BATCH-001136,SKU-028,PLANT-A,2024-07-05,2026-07-05,40352,True
BATCH-001137,SKU-028,PLANT-A,2024-07-26,2026-07-26,36464,True
BATCH-001138,SKU-028,PLANT-A,2024-08-13,2026-08-13,35534,True
BATCH-001139,SKU-028,PLANT-A,2024-09-02,2026-09-02,35240,True
BATCH-001140,SKU-028,PLANT-A,2024-09-23,2026-09-23,33158,True
BATCH-001141,SKU-028,PLANT-A,2024-10-14,2026-10-14,37672,True
BATCH-001142,SKU-028,PLANT-A,2024-11-04,2026-11-04,40946,True
BATCH-001143,SKU-028,PLANT-A,2024-11-25,2026-11-25,35660,True
BATCH-001144,SKU-028,PLANT-A,2024-12-12,2026-12-12,34276,True
BATCH-001145,SKU-029,PLANT-C,2022-12-26,2025-06-13,55429,True
BATCH-001146,SKU-029,PLANT-C,2023-01-16,2025-07-04,60335,True
BATCH-001147,SKU-029,PLANT-C,2023-02-02,2025-07-21,49579,True
BATCH-001148,SKU-029,PLANT-C,2023-02-22,2025-08-10,55068,True
BATCH-001149,SKU-029,PLANT-C,2023-03-13,2025-08-29,56465,True
BATCH-001150,SKU-029,PLANT-C,2023-03-31,2025-09-16,50180,True
BATCH-001151,SKU-029,PLANT-C,2023-04-17,2025-10-03,50838,True
BATCH-001152,SKU-029,PLANT-C,2023-05-03,2025-10-19,64038,True
BATCH-001153,SKU-029,PLANT-C,2023-05-19,2025-11-04,64672,True
BATCH-001154,SKU-029,PLANT-C,2023-06-08,2025-11-24,56386,True
BATCH-001155,SKU-029,PLANT-C,2023-06-26,2025-12-12,61442,True
BATCH-001156,SKU-029,PLANT-C,2023-07-14,2025-12-30,56455,True
BATCH-001157,SKU-029,PLANT-C,2023-08-03,2026-01-19,50034,True
BATCH-001158,SKU-029,PLANT-C,2023-08-21,2026-02-06,64250,True
BATCH-001159,SKU-029,PLANT-C,2023-09-07,2026-02-23,62440,True
BATCH-001160,SKU-029,PLANT-C,2023-09-25,2026-03-13,49429,True
BATCH-001161,SKU-029,PLANT-C,2023-10-13,2026-03-31,51382,True
BATCH-001162,SKU-029,PLANT-C,2023-10-30,2026-04-17,50042,True
BATCH-001163,SKU-029,PLANT-C,2023-11-20,2026-05-08,60566,True
BATCH-001164,SKU-029,PLANT-C,2023-12-08,2026-05-26,58061,True
BATCH-001165,SKU-029,PLANT-C,2023-12-26,2026-06-13,57472,True
BATCH-001166,SKU-029,PLANT-C,2024-01-12,2026-06-30,64078,True
BATCH-001167,SKU-029,PLANT-C,2024-02-01,2026-07-20,55871,True
BATCH-001168,SKU-029,PLANT-C,2024-02-19,2026-08-07,64516,True
BATCH-001169,SKU-029,PLANT-C,2024-03-11,2026-08-28,59922,True
BATCH-001170,SKU-029,PLANT-C,2024-04-01,2026-09-18,53039,True
BATCH-001171,SKU-029,PLANT-C,2024-04-22,2026-10-09,63116,True
BATCH-001172,SKU-029,PLANT-C,2024-05-10,2026-10-27,63492,True
BATCH-001173,SKU-029,PLANT-C,2024-05-27,2026-11-13,57171,True
BATCH-001174,SKU-029,PLANT-C,2024-06-14,2026-12-01,66333,True
BATCH-001175,SKU-029,PLANT-C,2024-07-01,2026-12-18,59016,True
BATCH-001176,SKU-029,PLANT-C,2024-07-22,2027-01-08,64024,True
BATCH-001177,SKU-029,PLANT-C,2024-08-09,2027-01-26,57103,True
BATCH-001178,SKU-029,PLANT-C,2024-08-27,2027-02-13,53192,True
BATCH-001179,SKU-029,PLANT-C,2024-09-13,2027-03-02,54547,True
BATCH-001180,SKU-029,PLANT-C,2024-10-01,2027-03-20,49665,True
BATCH-001181,SKU-029,PLANT-C,2024-10-17,2027-04-05,50512,True
BATCH-001182,SKU-029,PLANT-C,2024-11-04,2027-04-23,58696,True
BATCH-001183,SKU-029,PLANT-C,2024-11-21,2027-05-10,56823,True
BATCH-001184,SKU-029,PLANT-C,2024-12-10,2027-05-29,55735,True
BATCH-001185,SKU-029,PLANT-C,2024-12-30,2027-06-18,49506,True
BATCH-001186,SKU-030,PLANT-C,2022-12-14,2025-06-01,61813,False
BATCH-001187,SKU-030,PLANT-C,2023-01-03,2025-06-21,71520,True
BATCH-001188,SKU-030,PLANT-C,2023-01-26,2025-07-14,59598,True
BATCH-001189,SKU-030,PLANT-C,2023-02-16,2025-08-04,59983,True
BATCH-001190,SKU-030,PLANT-C,2023-03-10,2025-08-26,64302,True
BATCH-001191,SKU-030,PLANT-C,2023-03-30,2025-09-15,59759,True
BATCH-001192,SKU-030,PLANT-C,2023-04-20,2025-10-06,72175,True
BATCH-001193,SKU-030,PLANT-C,2023-05-15,2025-10-31,70179,True
BATCH-001194,SKU-030,PLANT-C,2023-06-05,2025-11-21,60594,True
BATCH-001195,SKU-030,PLANT-C,2023-06-26,2025-12-12,69635,True
BATCH-001196,SKU-030,PLANT-C,2023-07-17,2026-01-02,62638,True
BATCH-001197,SKU-030,PLANT-C,2023-08-08,2026-01-24,59700,True
BATCH-001198,SKU-030,PLANT-C,2023-08-28,2026-02-13,60772,True
BATCH-001199,SKU-030,PLANT-C,2023-09-18,2026-03-06,59339,True
BATCH-001200,SKU-030,PLANT-C,2023-10-09,2026-03-27,70791,True
BATCH-001201,SKU-030,PLANT-C,2023-10-31,2026-04-18,70138,True
BATCH-001202,SKU-030,PLANT-C,2023-11-21,2026-05-09,69719,True
BATCH-001203,SKU-030,PLANT-C,2023-12-11,2026-05-29,71500,True
BATCH-001204,SKU-030,PLANT-C,2024-01-01,2026-06-19,57112,True
BATCH-001205,SKU-030,PLANT-C,2024-01-24,2026-07-12,65910,True
BATCH-001206,SKU-030,PLANT-C,2024-02-13,2026-08-01,71928,True
BATCH-001207,SKU-030,PLANT-C,2024-03-04,2026-08-21,66897,False
BATCH-001208,SKU-030,PLANT-C,2024-03-25,2026-09-11,63875,True
BATCH-001209,SKU-030,PLANT-C,2024-04-17,2026-10-04,71589,True
BATCH-001210,SKU-030,PLANT-C,2024-05-06,2026-10-23,56545,True
BATCH-001211,SKU-030,PLANT-C,2024-05-27,2026-11-13,57288,True
BATCH-001212,SKU-030,PLANT-C,2024-06-19,2026-12-06,71521,True
BATCH-001213,SKU-030,PLANT-C,2024-07-11,2026-12-28,58912,True
BATCH-001214,SKU-030,PLANT-C,2024-08-01,2027-01-18,72645,True
BATCH-001215,SKU-030,PLANT-C,2024-08-21,2027-02-07,65705,True
BATCH-001216,SKU-030,PLANT-C,2024-09-11,2027-02-28,69844,True
BATCH-001217,SKU-030,PLANT-C,2024-10-03,2027-03-22,58555,True
BATCH-001218,SKU-030,PLANT-C,2024-10-24,2027-04-12,60895,True
BATCH-001219,SKU-030,PLANT-C,2024-11-18,2027-05-07,55487,True
BATCH-001220,SKU-030,PLANT-C,2024-12-09,2027-05-28,64226,True
BATCH-001221,SKU-030,PLANT-C,2024-12-30,2027-06-18,58057,True
BATCH-001222,SKU-031,PLANT-C,2022-12-26,2025-06-13,64140,True
BATCH-001223,SKU-031,PLANT-C,2023-01-09,2025-06-27,56021,True
BATCH-001224,SKU-031,PLANT-C,2023-01-23,2025-07-11,56496,False
BATCH-001225,SKU-031,PLANT-C,2023-02-02,2025-07-21,55168,True
BATCH-001226,SKU-031,PLANT-C,2023-02-14,2025-08-02,58143,True
BATCH-001227,SKU-031,PLANT-C,2023-02-24,2025-08-12,70086,True
BATCH-001228,SKU-031,PLANT-C,2023-03-08,2025-08-24,54010,True
BATCH-001229,SKU-031,PLANT-C,2023-03-22,2025-09-07,67712,True
BATCH-001230,SKU-031,PLANT-C,2023-04-03,2025-09-19,68859,True
BATCH-001231,SKU-031,PLANT-C,2023-04-17,2025-10-03,58983,True
BATCH-001232,SKU-031,PLANT-C,2023-04-27,2025-10-13,55196,True
BATCH-001233,SKU-031,PLANT-C,2023-05-08,2025-10-24,61522,True
BATCH-001234,SKU-031,PLANT-C,2023-05-22,2025-11-07,55240,True
BATCH-001235,SKU-031,PLANT-C,2023-06-01,2025-11-17,67786,True
BATCH-001236,SKU-031,PLANT-C,2023-06-12,2025-11-28,57119,True
BATCH-001237,SKU-031,PLANT-C,2023-06-26,2025-12-12,67563,True
BATCH-001238,SKU-031,PLANT-C,2023-07-10,2025-12-26,56391,True
BATCH-001239,SKU-031,PLANT-C,2023-07-24,2026-01-09,57477,True
BATCH-001240,SKU-031,PLANT-C,2023-08-07,2026-01-23,54991,True
BATCH-001241,SKU-031,PLANT-C,2023-08-21,2026-02-06,61201,True
BATCH-001242,SKU-031,PLANT-C,2023-09-04,2026-02-20,69370,True
BATCH-001243,SKU-031,PLANT-C,2023-09-18,2026-03-06,69849,True
BATCH-001244,SKU-031,PLANT-C,2023-10-02,2026-03-20,65301,True
BATCH-001245,SKU-031,PLANT-C,2023-10-16,2026-04-03,64506,True
BATCH-001246,SKU-031,PLANT-C,2023-10-26,2026-04-13,61273,True
BATCH-001247,SKU-031,PLANT-C,2023-11-06,2026-04-24,54751,True
BATCH-001248,SKU-031,PLANT-C,2023-11-20,2026-05-08,53931,True
BATCH-001249,SKU-031,PLANT-C,2023-12-04,2026-05-22,57045,True
BATCH-001250,SKU-031,PLANT-C,2023-12-18,2026-06-05,63557,True
BATCH-001251,SKU-031,PLANT-C,2024-01-01,2026-06-19,60162,True
BATCH-001252,SKU-031,PLANT-C,2024-01-15,2026-07-03,68701,True
BATCH-001253,SKU-031,PLANT-C,2024-01-29,2026-07-17,54579,True
BATCH-001254,SKU-031,PLANT-C,2024-02-12,2026-07-31,68703,True
BATCH-001255,SKU-031,PLANT-C,2024-02-26,2026-08-14,57305,True
BATCH-001256,SKU-031,PLANT-C,2024-03-11,2026-08-28,63153,True
BATCH-001257,SKU-031,PLANT-C,2024-03-21,2026-09-07,69320,True
BATCH-001258,SKU-031,PLANT-C,2024-04-01,2026-09-18,54325,True
BATCH-001259,SKU-031,PLANT-C,2024-04-12,2026-09-29,54079,True
BATCH-001260,SKU-031,PLANT-C,2024-04-26,2026-10-13,70518,True
BATCH-001261,SKU-031,PLANT-C,2024-05-09,2026-10-26,64638,True
BATCH-001262,SKU-031,PLANT-C,2024-05-22,2026-11-08,59753,True
BATCH-001263,SKU-031,PLANT-C,2024-06-03,2026-11-20,54163,True
BATCH-001264,SKU-031,PLANT-C,2024-06-14,2026-12-01,68389,True
BATCH-001265,SKU-031,PLANT-C,2024-06-24,2026-12-11,59397,True
BATCH-001266,SKU-031,PLANT-C,2024-07-08,2026-12-25,71620,True
BATCH-001267,SKU-031,PLANT-C,2024-07-22,2027-01-08,64284,True
BATCH-001268,SKU-031,PLANT-C,2024-08-05,2027-01-22,71069,True
BATCH-001269,SKU-031,PLANT-C,2024-08-19,2027-02-05,57936,True
BATCH-001270,SKU-031,PLANT-C,2024-09-02,2027-02-19,71554,True
BATCH-001271,SKU-031,PLANT-C,2024-09-13,2027-03-02,63459,True
BATCH-001272,SKU-031,PLANT-C,2024-09-26,2027-03-15,62573,True
BATCH-001273,SKU-031,PLANT-C,2024-10-08,2027-03-27,57609,True
BATCH-001274,SKU-031,PLANT-C,2024-10-21,2027-04-09,69101,True
BATCH-001275,SKU-031,PLANT-C,2024-11-04,2027-04-23,55030,True
BATCH-001276,SKU-031,PLANT-C,2024-11-18,2027-05-07,67659,True
BATCH-001277,SKU-031,PLANT-C,2024-12-02,2027-05-21,65352,True
BATCH-001278,SKU-031,PLANT-C,2024-12-16,2027-06-04,72016,True
BATCH-001279,SKU-031,PLANT-C,2024-12-30,2027-06-18,62707,True
BATCH-001280,SKU-032,PLANT-C,2022-12-12,2025-05-30,29046,True
BATCH-001281,SKU-032,PLANT-C,2023-01-03,2025-06-21,30979,True
BATCH-001282,SKU-032,PLANT-C,2023-01-27,2025-07-15,31036,True
BATCH-001283,SKU-032,PLANT-C,2023-02-16,2025-08-04,29515,True
BATCH-001284,SKU-032,PLANT-C,2023-03-13,2025-08-29,28971,True
BATCH-001285,SKU-032,PLANT-C,2023-04-03,2025-09-19,29802,False
BATCH-001286,SKU-032,PLANT-C,2023-04-25,2025-10-11,29346,True
BATCH-001287,SKU-032,PLANT-C,2023-05-18,2025-11-03,33341,True
BATCH-001288,SKU-032,PLANT-C,2023-06-09,2025-11-25,29916,True
BATCH-001289,SKU-032,PLANT-C,2023-06-30,2025-12-16,27374,True
BATCH-001290,SKU-032,PLANT-C,2023-07-24,2026-01-09,27449,True
BATCH-001291,SKU-032,PLANT-C,2023-08-17,2026-02-02,27828,True
BATCH-001292,SKU-032,PLANT-C,2023-09-11,2026-02-27,31576,True
BATCH-001293,SKU-032,PLANT-C,2023-10-02,2026-03-20,29975,True
BATCH-001294,SKU-032,PLANT-C,2023-10-24,2026-04-11,33051,True
BATCH-001295,SKU-032,PLANT-C,2023-11-16,2026-05-04,27780,True
BATCH-001296,SKU-032,PLANT-C,2023-12-06,2026-05-24,29621,True
BATCH-001297,SKU-032,PLANT-C,2023-12-26,2026-06-13,36122,True
BATCH-001298,SKU-032,PLANT-C,2024-01-19,2026-07-07,27433,True
BATCH-001299,SKU-032,PLANT-C,2024-02-12,2026-07-31,31629,True
BATCH-001300,SKU-032,PLANT-C,2024-03-07,2026-08-24,27669,True
BATCH-001301,SKU-032,PLANT-C,2024-03-29,2026-09-15,27918,True
BATCH-001302,SKU-032,PLANT-C,2024-04-22,2026-10-09,33458,True
BATCH-001303,SKU-032,PLANT-C,2024-05-13,2026-10-30,34047,True
BATCH-001304,SKU-032,PLANT-C,2024-06-06,2026-11-23,33440,True
BATCH-001305,SKU-032,PLANT-C,2024-06-28,2026-12-15,26975,True
BATCH-001306,SKU-032,PLANT-C,2024-07-22,2027-01-08,33645,True
BATCH-001307,SKU-032,PLANT-C,2024-08-12,2027-01-29,32636,True
BATCH-001308,SKU-032,PLANT-C,2024-09-03,2027-02-20,36107,True
BATCH-001309,SKU-032,PLANT-C,2024-09-26,2027-03-15,32003,True
BATCH-001310,SKU-032,PLANT-C,2024-10-21,2027-04-09,32613,True
BATCH-001311,SKU-032,PLANT-C,2024-11-11,2027-04-30,35069,True
BATCH-001312,SKU-032,PLANT-C,2024-12-05,2027-05-24,35346,True
BATCH-001313,SKU-032,PLANT-C,2024-12-27,2027-06-15,35510,True
BATCH-001314,SKU-033,PLANT-C,2022-12-15,2025-06-02,31140,True
BATCH-001315,SKU-033,PLANT-C,2023-01-09,2025-06-27,25764,True
BATCH-001316,SKU-033,PLANT-C,2023-01-30,2025-07-18,28295,True
BATCH-001317,SKU-033,PLANT-C,2023-02-21,2025-08-09,28976,True
BATCH-001318,SKU-033,PLANT-C,2023-03-13,2025-08-29,25968,True
BATCH-001319,SKU-033,PLANT-C,2023-04-05,2025-09-21,31860,True
BATCH-001320,SKU-033,PLANT-C,2023-04-25,2025-10-11,28469,True
BATCH-001321,SKU-033,PLANT-C,2023-05-15,2025-10-31,29956,True
BATCH-001322,SKU-033,PLANT-C,2023-06-05,2025-11-21,27491,True
BATCH-001323,SKU-033,PLANT-C,2023-06-26,2025-12-12,30311,True
BATCH-001324,SKU-033,PLANT-C,2023-07-17,2026-01-02,32098,True
BATCH-001325,SKU-033,PLANT-C,2023-08-07,2026-01-23,31388,True
BATCH-001326,SKU-033,PLANT-C,2023-08-28,2026-02-13,28047,False
BATCH-001327,SKU-033,PLANT-C,2023-09-21,2026-03-09,32972,True
BATCH-001328,SKU-033,PLANT-C,2023-10-12,2026-03-30,33921,True
BATCH-001329,SKU-033,PLANT-C,2023-11-03,2026-04-21,27067,True
BATCH-001330,SKU-033,PLANT-C,2023-11-23,2026-05-11,32237,True
BATCH-001331,SKU-033,PLANT-C,2023-12-13,2026-05-31,27344,True
BATCH-001332,SKU-033,PLANT-C,2024-01-02,2026-06-20,27244,True
BATCH-001333,SKU-033,PLANT-C,2024-01-24,2026-07-12,25637,True
BATCH-001334,SKU-033,PLANT-C,2024-02-15,2026-08-03,29405,True
BATCH-001335,SKU-033,PLANT-C,2024-03-11,2026-08-28,30721,True
BATCH-001336,SKU-033,PLANT-C,2024-04-04,2026-09-21,31949,True
BATCH-001337,SKU-033,PLANT-C,2024-04-25,2026-10-12,31921,True
BATCH-001338,SKU-033,PLANT-C,2024-05-20,2026-11-06,27375,True
BATCH-001339,SKU-033,PLANT-C,2024-06-10,2026-11-27,32870,True
BATCH-001340,SKU-033,PLANT-C,2024-07-01,2026-12-18,30041,True
BATCH-001341,SKU-033,PLANT-C,2024-07-25,2027-01-11,33093,True
BATCH-001342,SKU-033,PLANT-C,2024-08-14,2027-01-31,25406,True
BATCH-001343,SKU-033,PLANT-C,2024-09-04,2027-02-21,32657,True
BATCH-001344,SKU-033,PLANT-C,2024-09-25,2027-03-14,27204,True
BATCH-001345,SKU-033,PLANT-C,2024-10-15,2027-04-03,32091,True
BATCH-001346,SKU-033,PLANT-C,2024-11-06,2027-04-25,25116,True
BATCH-001347,SKU-033,PLANT-C,2024-11-28,2027-05-17,30999,False
BATCH-001348,SKU-033,PLANT-C,2024-12-23,2027-06-11,32955,True
BATCH-001349,SKU-034,PLANT-B,2022-12-27,2024-12-26,36681,True
BATCH-001350,SKU-034,PLANT-B,2023-01-17,2025-01-16,31772,True
BATCH-001351,SKU-034,PLANT-B,2023-02-06,2025-02-05,38589,True
BATCH-001352,SKU-034,PLANT-B,2023-02-23,2025-02-22,33242,True
BATCH-001353,SKU-034,PLANT-B,2023-03-13,2025-03-12,40893,True
BATCH-001354,SKU-034,PLANT-B,2023-04-03,2025-04-02,31541,True
BATCH-001355,SKU-034,PLANT-B,2023-04-20,2025-04-19,35569,True
BATCH-001356,SKU-034,PLANT-B,2023-05-11,2025-05-10,41270,True
BATCH-001357,SKU-034,PLANT-B,2023-06-01,2025-05-31,39301,True
BATCH-001358,SKU-034,PLANT-B,2023-06-20,2025-06-19,37669,True
BATCH-001359,SKU-034,PLANT-B,2023-07-10,2025-07-09,36018,True
BATCH-001360,SKU-034,PLANT-B,2023-07-31,2025-07-30,33161,True
BATCH-001361,SKU-034,PLANT-B,2023-08-21,2025-08-20,38715,True
BATCH-001362,SKU-034,PLANT-B,2023-09-11,2025-09-10,39558,True
BATCH-001363,SKU-034,PLANT-B,2023-10-02,2025-10-01,33189,True
BATCH-001364,SKU-034,PLANT-B,2023-10-23,2025-10-22,38171,True
BATCH-001365,SKU-034,PLANT-B,2023-11-09,2025-11-08,41667,True
BATCH-001366,SKU-034,PLANT-B,2023-11-28,2025-11-27,32165,True
BATCH-001367,SKU-034,PLANT-B,2023-12-18,2025-12-17,34624,True
BATCH-001368,SKU-034,PLANT-B,2024-01-08,2026-01-07,35914,True
BATCH-001369,SKU-034,PLANT-B,2024-01-25,2026-01-24,39366,True
BATCH-001370,SKU-034,PLANT-B,2024-02-13,2026-02-12,35834,True
BATCH-001371,SKU-034,PLANT-B,2024-03-04,2026-03-04,41579,True
BATCH-001372,SKU-034,PLANT-B,2024-03-22,2026-03-22,36100,True
BATCH-001373,SKU-034,PLANT-B,2024-04-12,2026-04-12,38858,True
BATCH-001374,SKU-034,PLANT-B,2024-05-01,2026-05-01,40642,True
BATCH-001375,SKU-034,PLANT-B,2024-05-20,2026-05-20,41098,True
BATCH-001376,SKU-034,PLANT-B,2024-06-07,2026-06-07,39558,True
BATCH-001377,SKU-034,PLANT-B,2024-06-25,2026-06-25,35417,True
BATCH-001378,SKU-034,PLANT-B,2024-07-12,2026-07-12,41542,True
BATCH-001379,SKU-034,PLANT-B,2024-08-01,2026-08-01,37582,True
BATCH-001380,SKU-034,PLANT-B,2024-08-20,2026-08-20,32123,True
BATCH-001381,SKU-034,PLANT-B,2024-09-10,2026-09-10,31970,True
BATCH-001382,SKU-034,PLANT-B,2024-09-27,2026-09-27,38154,True
BATCH-001383,SKU-034,PLANT-B,2024-10-18,2026-10-18,38295,True
BATCH-001384,SKU-034,PLANT-B,2024-11-08,2026-11-08,37954,True
BATCH-001385,SKU-034,PLANT-B,2024-11-29,2026-11-29,33422,True
BATCH-001386,SKU-034,PLANT-B,2024-12-16,2026-12-16,31475,True
BATCH-001387,SKU-035,PLANT-B,2022-12-26,2024-12-25,19041,True
BATCH-001388,SKU-035,PLANT-B,2023-01-09,2025-01-08,21843,True
BATCH-001389,SKU-035,PLANT-B,2023-01-17,2025-01-16,21057,True
BATCH-001390,SKU-035,PLANT-B,2023-01-26,2025-01-25,20308,True
BATCH-001391,SKU-035,PLANT-B,2023-02-06,2025-02-05,18205,True
BATCH-001392,SKU-035,PLANT-B,2023-02-15,2025-02-14,17646,True
BATCH-001393,SKU-035,PLANT-B,2023-02-23,2025-02-22,18736,True
BATCH-001394,SKU-035,PLANT-B,2023-03-07,2025-03-06,19688,True
BATCH-001395,SKU-035,PLANT-B,2023-03-16,2025-03-15,21958,True
