date,product_id,center_id,units_ordered
2024-09-26,SKU-001,DC-03,198
2024-09-27,SKU-001,DC-03,193
2024-09-28,SKU-001,DC-03,107
2024-09-29,SKU-001,DC-03,101
2024-09-30,SKU-001,DC-03,187
2024-10-01,SKU-001,DC-03,91
2024-10-02,SKU-001,DC-03,262
2024-10-03,SKU-001,DC-03,124
2024-10-04,SKU-001,DC-03,125
2024-10-05,SKU-001,DC-03,104
2024-10-06,SKU-001,DC-03,72
2024-10-07,SKU-001,DC-03,235
2024-10-08,SKU-001,DC-03,203
2024-10-09,SKU-001,DC-03,191
2024-10-10,SKU-001,DC-03,370
2024-10-11,SKU-001,DC-03,218
2024-10-12,SKU-001,DC-03,125
2024-10-13,SKU-001,DC-03,142
2024-10-14,SKU-001,DC-03,319
2024-10-15,SKU-001,DC-03,158
2024-10-16,SKU-001,DC-03,357
2024-10-17,SKU-001,DC-03,299
2024-10-18,SKU-001,DC-03,141
2024-10-19,SKU-001,DC-03,297
2024-10-20,SKU-001,DC-03,107
2024-10-21,SKU-001,DC-03,451
2024-10-22,SKU-001,DC-03,287
2024-10-23,SKU-001,DC-03,298
2024-10-24,SKU-001,DC-03,182
2024-10-25,SKU-001,DC-03,429
2024-10-26,SKU-001,DC-03,64
2024-10-27,SKU-001,DC-03,149
2024-10-28,SKU-001,DC-03,225
2024-10-29,SKU-001,DC-03,414
2024-10-30,SKU-001,DC-03,120
2024-10-31,SKU-001,DC-03,319
2024-11-01,SKU-001,DC-03,187
2024-11-02,SKU-001,DC-03,200
2024-11-03,SKU-001,DC-03,299
2024-11-04,SKU-001,DC-03,371
2024-11-05,SKU-001,DC-03,257
2024-11-06,SKU-001,DC-03,235
2024-11-07,SKU-001,DC-03,298
2024-11-08,SKU-001,DC-03,372
2024-11-09,SKU-001,DC-03,134
2024-11-10,SKU-001,DC-03,109
2024-11-11,SKU-001,DC-03,375
2024-11-12,SKU-001,DC-03,300
2024-11-13,SKU-001,DC-03,323
2024-11-14,SKU-001,DC-03,184
2024-11-15,SKU-001,DC-03,504
2024-11-16,SKU-001,DC-03,69
2024-11-17,SKU-001,DC-03,153
2024-11-18,SKU-001,DC-03,241
2024-11-19,SKU-001,DC-03,347
2024-11-20,SKU-001,DC-03,299
2024-11-21,SKU-001,DC-03,280
2024-11-22,SKU-001,DC-03,145
2024-11-23,SKU-001,DC-03,223
2024-11-24,SKU-001,DC-03,66
2024-11-25,SKU-001,DC-03,204
2024-11-26,SKU-001,DC-03,257
2024-11-27,SKU-001,DC-03,145
2024-11-28,SKU-001,DC-03,137
2024-11-29,SKU-001,DC-03,422
2024-11-30,SKU-001,DC-03,84
2024-12-01,SKU-001,DC-03,159
2024-12-02,SKU-001,DC-03,387
2024-12-03,SKU-001,DC-03,220
2024-12-04,SKU-001,DC-03,156
2024-12-05,SKU-001,DC-03,62
2024-12-06,SKU-001,DC-03,97
2024-12-07,SKU-001,DC-03,129
2024-12-08,SKU-001,DC-03,185
2024-12-09,SKU-001,DC-03,82
2024-12-10,SKU-001,DC-03,410
2024-12-11,SKU-001,DC-03,420
2024-12-12,SKU-001,DC-03,368
2024-12-13,SKU-001,DC-03,357
2024-12-14,SKU-001,DC-03,133
2024-12-15,SKU-001,DC-03,131
2024-12-16,SKU-001,DC-03,165
2024-12-17,SKU-001,DC-03,388
2024-12-18,SKU-001,DC-03,146
2024-12-19,SKU-001,DC-03,155
2024-12-20,SKU-001,DC-03,296
2024-12-21,SKU-001,DC-03,160
2024-12-22,SKU-001,DC-03,84
2024-12-23,SKU-001,DC-03,424
2024-12-24,SKU-001,DC-03,378
2024-12-25,SKU-001,DC-03,320
2024-12-26,SKU-001,DC-03,383
2024-12-27,SKU-001,DC-03,151
2024-12-28,SKU-001,DC-03,117
2024-12-29,SKU-001,DC-03,226
2024-12-30,SKU-001,DC-03,267
2024-12-31,SKU-001,DC-03,114
2023-01-01,SKU-001,DC-04,85
2023-01-02,SKU-001,DC-04,60
2023-01-03,SKU-001,DC-04,386
2023-01-04,SKU-001,DC-04,197
2023-01-05,SKU-001,DC-04,180
2023-01-06,SKU-001,DC-04,159
2023-01-07,SKU-001,DC-04,149
2023-01-08,SKU-001,DC-04,45
2023-01-09,SKU-001,DC-04,153
2023-01-10,SKU-001,DC-04,221
2023-01-11,SKU-001,DC-04,80
2023-01-12,SKU-001,DC-04,86
2023-01-13,SKU-001,DC-04,56
2023-01-14,SKU-001,DC-04,104
2023-01-15,SKU-001,DC-04,93
2023-01-16,SKU-001,DC-04,236
2023-01-17,SKU-001,DC-04,127
2023-01-18,SKU-001,DC-04,145
2023-01-19,SKU-001,DC-04,88
2023-01-20,SKU-001,DC-04,272
2023-01-21,SKU-001,DC-04,82
2023-01-22,SKU-001,DC-04,121
2023-01-23,SKU-001,DC-04,429
2023-01-24,SKU-001,DC-04,132
2023-01-25,SKU-001,DC-04,424
2023-01-26,SKU-001,DC-04,159
2023-01-27,SKU-001,DC-04,308
2023-01-28,SKU-001,DC-04,82
2023-01-29,SKU-001,DC-04,175
2023-01-30,SKU-001,DC-04,148
2023-01-31,SKU-001,DC-04,228
2023-02-01,SKU-001,DC-04,375
2023-02-02,SKU-001,DC-04,341
2023-02-03,SKU-001,DC-04,269
2023-02-04,SKU-001,DC-04,85
2023-02-05,SKU-001,DC-04,75
2023-02-06,SKU-001,DC-04,170
2023-02-07,SKU-001,DC-04,145
2023-02-08,SKU-001,DC-04,101
2023-02-09,SKU-001,DC-04,50
2023-02-10,SKU-001,DC-04,238
2023-02-11,SKU-001,DC-04,45
2023-02-12,SKU-001,DC-04,66
2023-02-13,SKU-001,DC-04,118
2023-02-14,SKU-001,DC-04,147
2023-02-15,SKU-001,DC-04,103
2023-02-16,SKU-001,DC-04,90
2023-02-17,SKU-001,DC-04,192
2023-02-18,SKU-001,DC-04,104
2023-02-19,SKU-001,DC-04,63
2023-02-20,SKU-001,DC-04,266
2023-02-21,SKU-001,DC-04,188
2023-02-22,SKU-001,DC-04,199
2023-02-23,SKU-001,DC-04,68
2023-02-24,SKU-001,DC-04,97
2023-02-25,SKU-001,DC-04,105
2023-02-26,SKU-001,DC-04,91
2023-02-27,SKU-001,DC-04,142
2023-02-28,SKU-001,DC-04,181
2023-03-01,SKU-001,DC-04,166
2023-03-02,SKU-001,DC-04,126
2023-03-03,SKU-001,DC-04,189
2023-03-04,SKU-001,DC-04,124
2023-03-05,SKU-001,DC-04,83
2023-03-06,SKU-001,DC-04,140
2023-03-07,SKU-001,DC-04,151
2023-03-08,SKU-001,DC-04,94
2023-03-09,SKU-001,DC-04,145
2023-03-10,SKU-001,DC-04,152
2023-03-11,SKU-001,DC-04,49
2023-03-12,SKU-001,DC-04,122
2023-03-13,SKU-001,DC-04,159
2023-03-14,SKU-001,DC-04,132
2023-03-15,SKU-001,DC-04,127
2023-03-16,SKU-001,DC-04,80
2023-03-17,SKU-001,DC-04,172
2023-03-18,SKU-001,DC-04,29
2023-03-19,SKU-001,DC-04,125
2023-03-20,SKU-001,DC-04,161
2023-03-21,SKU-001,DC-04,314
2023-03-22,SKU-001,DC-04,80
2023-03-23,SKU-001,DC-04,160
2023-03-24,SKU-001,DC-04,175
2023-03-25,SKU-001,DC-04,36
2023-03-26,SKU-001,DC-04,58
2023-03-27,SKU-001,DC-04,203
2023-03-28,SKU-001,DC-04,245
2023-03-29,SKU-001,DC-04,97
2023-03-30,SKU-001,DC-04,187
2023-03-31,SKU-001,DC-04,150
2023-04-01,SKU-001,DC-04,68
2023-04-02,SKU-001,DC-04,77
2023-04-03,SKU-001,DC-04,117
2023-04-04,SKU-001,DC-04,119
2023-04-05,SKU-001,DC-04,201
2023-04-06,SKU-001,DC-04,153
2023-04-07,SKU-001,DC-04,111
2023-04-08,SKU-001,DC-04,32
2023-04-09,SKU-001,DC-04,74
2023-04-10,SKU-001,DC-04,123
2023-04-11,SKU-001,DC-04,96
2023-04-12,SKU-001,DC-04,166
2023-04-13,SKU-001,DC-04,378
2023-04-14,SKU-001,DC-04,391
2023-04-15,SKU-001,DC-04,106
2023-04-16,SKU-001,DC-04,154
2023-04-17,SKU-001,DC-04,102
2023-04-18,SKU-001,DC-04,222
2023-04-19,SKU-001,DC-04,158
2023-04-20,SKU-001,DC-04,100
2023-04-21,SKU-001,DC-04,144
2023-04-22,SKU-001,DC-04,74
2023-04-23,SKU-001,DC-04,28
2023-04-24,SKU-001,DC-04,132
2023-04-25,SKU-001,DC-04,102
2023-04-26,SKU-001,DC-04,50
2023-04-27,SKU-001,DC-04,172
2023-04-28,SKU-001,DC-04,139
2023-04-29,SKU-001,DC-04,58
2023-04-30,SKU-001,DC-04,52
2023-05-01,SKU-001,DC-04,81
2023-05-02,SKU-001,DC-04,115
2023-05-03,SKU-001,DC-04,54
2023-05-04,SKU-001,DC-04,107
2023-05-05,SKU-001,DC-04,108
2023-05-06,SKU-001,DC-04,145
2023-05-07,SKU-001,DC-04,70
2023-05-08,SKU-001,DC-04,244
2023-05-09,SKU-001,DC-04,176
2023-05-10,SKU-001,DC-04,103
2023-05-11,SKU-001,DC-04,259
2023-05-12,SKU-001,DC-04,153
2023-05-13,SKU-001,DC-04,61
2023-05-14,SKU-001,DC-04,145
2023-05-15,SKU-001,DC-04,76
2023-05-16,SKU-001,DC-04,289
2023-05-17,SKU-001,DC-04,113
2023-05-18,SKU-001,DC-04,155
2023-05-19,SKU-001,DC-04,215
2023-05-20,SKU-001,DC-04,117
2023-05-21,SKU-001,DC-04,70
2023-05-22,SKU-001,DC-04,77
2023-05-23,SKU-001,DC-04,156
2023-05-24,SKU-001,DC-04,72
2023-05-25,SKU-001,DC-04,100
2023-05-26,SKU-001,DC-04,58
2023-05-27,SKU-001,DC-04,91
2023-05-28,SKU-001,DC-04,102
2023-05-29,SKU-001,DC-04,139
2023-05-30,SKU-001,DC-04,118
2023-05-31,SKU-001,DC-04,59
2023-06-01,SKU-001,DC-04,111
2023-06-02,SKU-001,DC-04,108
2023-06-03,SKU-001,DC-04,191
2023-06-04,SKU-001,DC-04,94
2023-06-05,SKU-001,DC-04,274
2023-06-06,SKU-001,DC-04,214
2023-06-07,SKU-001,DC-04,228
2023-06-08,SKU-001,DC-04,330
2023-06-09,SKU-001,DC-04,217
2023-06-10,SKU-001,DC-04,74
2023-06-11,SKU-001,DC-04,181
2023-06-12,SKU-001,DC-04,231
2023-06-13,SKU-001,DC-04,266
2023-06-14,SKU-001,DC-04,81
2023-06-15,SKU-001,DC-04,169
2023-06-16,SKU-001,DC-04,104
2023-06-17,SKU-001,DC-04,83
2023-06-18,SKU-001,DC-04,77
2023-06-19,SKU-001,DC-04,77
2023-06-20,SKU-001,DC-04,81
2023-06-21,SKU-001,DC-04,80
2023-06-22,SKU-001,DC-04,123
2023-06-23,SKU-001,DC-04,117
2023-06-24,SKU-001,DC-04,58
2023-06-25,SKU-001,DC-04,22
2023-06-26,SKU-001,DC-04,89
2023-06-27,SKU-001,DC-04,96
2023-06-28,SKU-001,DC-04,40
2023-06-29,SKU-001,DC-04,117
2023-06-30,SKU-001,DC-04,164
2023-07-01,SKU-001,DC-04,52
2023-07-02,SKU-001,DC-04,79
2023-07-03,SKU-001,DC-04,67
2023-07-04,SKU-001,DC-04,71
2023-07-05,SKU-001,DC-04,174
2023-07-06,SKU-001,DC-04,45
2023-07-07,SKU-001,DC-04,132
2023-07-08,SKU-001,DC-04,71
2023-07-09,SKU-001,DC-04,64
2023-07-10,SKU-001,DC-04,130
2023-07-11,SKU-001,DC-04,121
2023-07-12,SKU-001,DC-04,117
2023-07-13,SKU-001,DC-04,96
2023-07-14,SKU-001,DC-04,187
2023-07-15,SKU-001,DC-04,63
2023-07-16,SKU-001,DC-04,102
2023-07-17,SKU-001,DC-04,107
2023-07-18,SKU-001,DC-04,152
2023-07-19,SKU-001,DC-04,100
2023-07-20,SKU-001,DC-04,70
2023-07-21,SKU-001,DC-04,120
2023-07-22,SKU-001,DC-04,98
2023-07-23,SKU-001,DC-04,36
2023-07-24,SKU-001,DC-04,133
2023-07-25,SKU-001,DC-04,120
2023-07-26,SKU-001,DC-04,126
2023-07-27,SKU-001,DC-04,54
2023-07-28,SKU-001,DC-04,153
2023-07-29,SKU-001,DC-04,60
2023-07-30,SKU-001,DC-04,43
2023-07-31,SKU-001,DC-04,97
2023-08-01,SKU-001,DC-04,244
2023-08-02,SKU-001,DC-04,87
2023-08-03,SKU-001,DC-04,139
2023-08-04,SKU-001,DC-04,145
2023-08-05,SKU-001,DC-04,33
2023-08-06,SKU-001,DC-04,38
2023-08-07,SKU-001,DC-04,66
2023-08-08,SKU-001,DC-04,73
2023-08-09,SKU-001,DC-04,143
2023-08-10,SKU-001,DC-04,137
2023-08-11,SKU-001,DC-04,121
2023-08-12,SKU-001,DC-04,133
2023-08-13,SKU-001,DC-04,33
2023-08-14,SKU-001,DC-04,69
2023-08-15,SKU-001,DC-04,100
2023-08-16,SKU-001,DC-04,127
2023-08-17,SKU-001,DC-04,239
2023-08-18,SKU-001,DC-04,25
2023-08-19,SKU-001,DC-04,72
2023-08-20,SKU-001,DC-04,47
2023-08-21,SKU-001,DC-04,86
2023-08-22,SKU-001,DC-04,118
2023-08-23,SKU-001,DC-04,94
2023-08-24,SKU-001,DC-04,130
2023-08-25,SKU-001,DC-04,141
2023-08-26,SKU-001,DC-04,94
2023-08-27,SKU-001,DC-04,84
2023-08-28,SKU-001,DC-04,53
2023-08-29,SKU-001,DC-04,94
2023-08-30,SKU-001,DC-04,221
2023-08-31,SKU-001,DC-04,110
2023-09-01,SKU-001,DC-04,169
2023-09-02,SKU-001,DC-04,80
2023-09-03,SKU-001,DC-04,56
2023-09-04,SKU-001,DC-04,108
2023-09-05,SKU-001,DC-04,150
2023-09-06,SKU-001,DC-04,124
2023-09-07,SKU-001,DC-04,85
2023-09-08,SKU-001,DC-04,75
2023-09-09,SKU-001,DC-04,71
2023-09-10,SKU-001,DC-04,53
2023-09-11,SKU-001,DC-04,164
2023-09-12,SKU-001,DC-04,91
2023-09-13,SKU-001,DC-04,96
2023-09-14,SKU-001,DC-04,181
2023-09-15,SKU-001,DC-04,108
2023-09-16,SKU-001,DC-04,43
2023-09-17,SKU-001,DC-04,126
2023-09-18,SKU-001,DC-04,269
2023-09-19,SKU-001,DC-04,70
2023-09-20,SKU-001,DC-04,209
2023-09-21,SKU-001,DC-04,107
2023-09-22,SKU-001,DC-04,181
2023-09-23,SKU-001,DC-04,194
2023-09-24,SKU-001,DC-04,53
2023-09-25,SKU-001,DC-04,55
2023-09-26,SKU-001,DC-04,74
2023-09-27,SKU-001,DC-04,80
2023-09-28,SKU-001,DC-04,128
2023-09-29,SKU-001,DC-04,173
2023-09-30,SKU-001,DC-04,51
2023-10-01,SKU-001,DC-04,135
2023-10-02,SKU-001,DC-04,147
2023-10-03,SKU-001,DC-04,164
2023-10-04,SKU-001,DC-04,189
2023-10-05,SKU-001,DC-04,86
2023-10-06,SKU-001,DC-04,201
2023-10-07,SKU-001,DC-04,63
2023-10-08,SKU-001,DC-04,94
2023-10-09,SKU-001,DC-04,137
2023-10-10,SKU-001,DC-04,140
2023-10-11,SKU-001,DC-04,131
2023-10-12,SKU-001,DC-04,246
2023-10-13,SKU-001,DC-04,311
2023-10-14,SKU-001,DC-04,133
2023-10-15,SKU-001,DC-04,63
2023-10-16,SKU-001,DC-04,149
2023-10-17,SKU-001,DC-04,142
2023-10-18,SKU-001,DC-04,137
2023-10-19,SKU-001,DC-04,97
2023-10-20,SKU-001,DC-04,176
2023-10-21,SKU-001,DC-04,39
2023-10-22,SKU-001,DC-04,63
2023-10-23,SKU-001,DC-04,65
2023-10-24,SKU-001,DC-04,300
2023-10-25,SKU-001,DC-04,156
2023-10-26,SKU-001,DC-04,98
2023-10-27,SKU-001,DC-04,102
2023-10-28,SKU-001,DC-04,107
2023-10-29,SKU-001,DC-04,63
2023-10-30,SKU-001,DC-04,134
2023-10-31,SKU-001,DC-04,242
2023-11-01,SKU-001,DC-04,143
2023-11-02,SKU-001,DC-04,269
2023-11-03,SKU-001,DC-04,117
2023-11-04,SKU-001,DC-04,52
2023-11-05,SKU-001,DC-04,122
2023-11-06,SKU-001,DC-04,226
2023-11-07,SKU-001,DC-04,113
2023-11-08,SKU-001,DC-04,251
2023-11-09,SKU-001,DC-04,120
2023-11-10,SKU-001,DC-04,92
2023-11-11,SKU-001,DC-04,85
2023-11-12,SKU-001,DC-04,129
2023-11-13,SKU-001,DC-04,287
2023-11-14,SKU-001,DC-04,278
2023-11-15,SKU-001,DC-04,113
2023-11-16,SKU-001,DC-04,244
2023-11-17,SKU-001,DC-04,323
2023-11-18,SKU-001,DC-04,118
2023-11-19,SKU-001,DC-04,72
2023-11-20,SKU-001,DC-04,169
2023-11-21,SKU-001,DC-04,126
2023-11-22,SKU-001,DC-04,109
2023-11-23,SKU-001,DC-04,152
2023-11-24,SKU-001,DC-04,302
2023-11-25,SKU-001,DC-04,145
2023-11-26,SKU-001,DC-04,228
2023-11-27,SKU-001,DC-04,233
2023-11-28,SKU-001,DC-04,155
2023-11-29,SKU-001,DC-04,103
2023-11-30,SKU-001,DC-04,208
2023-12-01,SKU-001,DC-04,208
2023-12-02,SKU-001,DC-04,45
2023-12-03,SKU-001,DC-04,98
2023-12-04,SKU-001,DC-04,341
2023-12-05,SKU-001,DC-04,104
2023-12-06,SKU-001,DC-04,270
2023-12-07,SKU-001,DC-04,463
2023-12-08,SKU-001,DC-04,125
2023-12-09,SKU-001,DC-04,139
2023-12-10,SKU-001,DC-04,119
2023-12-11,SKU-001,DC-04,76
2023-12-12,SKU-001,DC-04,70
2023-12-13,SKU-001,DC-04,144
2023-12-14,SKU-001,DC-04,128
2023-12-15,SKU-001,DC-04,103
2023-12-16,SKU-001,DC-04,109
2023-12-17,SKU-001,DC-04,91
2023-12-18,SKU-001,DC-04,154
2023-12-19,SKU-001,DC-04,165
2023-12-20,SKU-001,DC-04,177
2023-12-21,SKU-001,DC-04,284
2023-12-22,SKU-001,DC-04,349
2023-12-23,SKU-001,DC-04,188
2023-12-24,SKU-001,DC-04,181
2023-12-25,SKU-001,DC-04,182
2023-12-26,SKU-001,DC-04,100
2023-12-27,SKU-001,DC-04,356
2023-12-28,SKU-001,DC-04,212
2023-12-29,SKU-001,DC-04,162
2023-12-30,SKU-001,DC-04,115
2023-12-31,SKU-001,DC-04,87
2024-01-01,SKU-001,DC-04,342
2024-01-02,SKU-001,DC-04,222
2024-01-03,SKU-001,DC-04,354
2024-01-04,SKU-001,DC-04,201
2024-01-05,SKU-001,DC-04,219
2024-01-06,SKU-001,DC-04,116
2024-01-07,SKU-001,DC-04,182
2024-01-08,SKU-001,DC-04,165
2024-01-09,SKU-001,DC-04,192
2024-01-10,SKU-001,DC-04,95
2024-01-11,SKU-001,DC-04,190
2024-01-12,SKU-001,DC-04,112
2024-01-13,SKU-001,DC-04,75
2024-01-14,SKU-001,DC-04,73
2024-01-15,SKU-001,DC-04,146
2024-01-16,SKU-001,DC-04,304
2024-01-17,SKU-001,DC-04,228
2024-01-18,SKU-001,DC-04,203
2024-01-19,SKU-001,DC-04,86
2024-01-20,SKU-001,DC-04,47
2024-01-21,SKU-001,DC-04,94
2024-01-22,SKU-001,DC-04,185
2024-01-23,SKU-001,DC-04,213
2024-01-24,SKU-001,DC-04,111
2024-01-25,SKU-001,DC-04,94
2024-01-26,SKU-001,DC-04,303
2024-01-27,SKU-001,DC-04,112
2024-01-28,SKU-001,DC-04,98
2024-01-29,SKU-001,DC-04,147
2024-01-30,SKU-001,DC-04,165
2024-01-31,SKU-001,DC-04,167
2024-02-01,SKU-001,DC-04,230
2024-02-02,SKU-001,DC-04,121
2024-02-03,SKU-001,DC-04,97
2024-02-04,SKU-001,DC-04,53
2024-02-05,SKU-001,DC-04,73
2024-02-06,SKU-001,DC-04,247
2024-02-07,SKU-001,DC-04,46
2024-02-08,SKU-001,DC-04,145
2024-02-09,SKU-001,DC-04,215
2024-02-10,SKU-001,DC-04,123
2024-02-11,SKU-001,DC-04,60
2024-02-12,SKU-001,DC-04,273
2024-02-13,SKU-001,DC-04,224
2024-02-14,SKU-001,DC-04,97
2024-02-15,SKU-001,DC-04,138
2024-02-16,SKU-001,DC-04,287
2024-02-17,SKU-001,DC-04,34
2024-02-18,SKU-001,DC-04,79
2024-02-19,SKU-001,DC-04,185
2024-02-20,SKU-001,DC-04,199
2024-02-21,SKU-001,DC-04,128
2024-02-22,SKU-001,DC-04,133
2024-02-23,SKU-001,DC-04,203
2024-02-24,SKU-001,DC-04,75
2024-02-25,SKU-001,DC-04,102
2024-02-26,SKU-001,DC-04,116
2024-02-27,SKU-001,DC-04,213
2024-02-28,SKU-001,DC-04,93
2024-02-29,SKU-001,DC-04,66
2024-03-01,SKU-001,DC-04,248
2024-03-02,SKU-001,DC-04,76
2024-03-03,SKU-001,DC-04,92
2024-03-04,SKU-001,DC-04,159
2024-03-05,SKU-001,DC-04,197
2024-03-06,SKU-001,DC-04,144
2024-03-07,SKU-001,DC-04,143
2024-03-08,SKU-001,DC-04,271
2024-03-09,SKU-001,DC-04,90
2024-03-10,SKU-001,DC-04,19
2024-03-11,SKU-001,DC-04,51
2024-03-12,SKU-001,DC-04,142
2024-03-13,SKU-001,DC-04,128
2024-03-14,SKU-001,DC-04,94
2024-03-15,SKU-001,DC-04,169
2024-03-16,SKU-001,DC-04,78
2024-03-17,SKU-001,DC-04,66
2024-03-18,SKU-001,DC-04,318
2024-03-19,SKU-001,DC-04,151
2024-03-20,SKU-001,DC-04,153
2024-03-21,SKU-001,DC-04,182
2024-03-22,SKU-001,DC-04,107
2024-03-23,SKU-001,DC-04,91
2024-03-24,SKU-001,DC-04,166
2024-03-25,SKU-001,DC-04,131
2024-03-26,SKU-001,DC-04,159
2024-03-27,SKU-001,DC-04,110
2024-03-28,SKU-001,DC-04,135
2024-03-29,SKU-001,DC-04,166
2024-03-30,SKU-001,DC-04,84
2024-03-31,SKU-001,DC-04,66
2024-04-01,SKU-001,DC-04,159
2024-04-02,SKU-001,DC-04,240
2024-04-03,SKU-001,DC-04,244
2024-04-04,SKU-001,DC-04,191
2024-04-05,SKU-001,DC-04,93
2024-04-06,SKU-001,DC-04,67
2024-04-07,SKU-001,DC-04,93
2024-04-08,SKU-001,DC-04,105
2024-04-09,SKU-001,DC-04,211
2024-04-10,SKU-001,DC-04,221
2024-04-11,SKU-001,DC-04,136
2024-04-12,SKU-001,DC-04,204
2024-04-13,SKU-001,DC-04,115
2024-04-14,SKU-001,DC-04,67
2024-04-15,SKU-001,DC-04,71
2024-04-16,SKU-001,DC-04,207
2024-04-17,SKU-001,DC-04,92
2024-04-18,SKU-001,DC-04,78
2024-04-19,SKU-001,DC-04,84
2024-04-20,SKU-001,DC-04,68
2024-04-21,SKU-001,DC-04,97
2024-04-22,SKU-001,DC-04,152
2024-04-23,SKU-001,DC-04,212
2024-04-24,SKU-001,DC-04,174
2024-04-25,SKU-001,DC-04,202
2024-04-26,SKU-001,DC-04,128
2024-04-27,SKU-001,DC-04,113
2024-04-28,SKU-001,DC-04,36
2024-04-29,SKU-001,DC-04,124
2024-04-30,SKU-001,DC-04,155
2024-05-01,SKU-001,DC-04,333
2024-05-02,SKU-001,DC-04,246
2024-05-03,SKU-001,DC-04,46
2024-05-04,SKU-001,DC-04,64
2024-05-05,SKU-001,DC-04,79
2024-05-06,SKU-001,DC-04,98
2024-05-07,SKU-001,DC-04,54
2024-05-08,SKU-001,DC-04,193
2024-05-09,SKU-001,DC-04,179
2024-05-10,SKU-001,DC-04,75
2024-05-11,SKU-001,DC-04,85
2024-05-12,SKU-001,DC-04,92
2024-05-13,SKU-001,DC-04,91
2024-05-14,SKU-001,DC-04,129
2024-05-15,SKU-001,DC-04,171
2024-05-16,SKU-001,DC-04,188
2024-05-17,SKU-001,DC-04,83
2024-05-18,SKU-001,DC-04,96
2024-05-19,SKU-001,DC-04,73
2024-05-20,SKU-001,DC-04,186
2024-05-21,SKU-001,DC-04,137
2024-05-22,SKU-001,DC-04,139
2024-05-23,SKU-001,DC-04,95
2024-05-24,SKU-001,DC-04,127
2024-05-25,SKU-001,DC-04,86
2024-05-26,SKU-001,DC-04,39
2024-05-27,SKU-001,DC-04,114
2024-05-28,SKU-001,DC-04,134
2024-05-29,SKU-001,DC-04,103
2024-05-30,SKU-001,DC-04,260
2024-05-31,SKU-001,DC-04,51
2024-06-01,SKU-001,DC-04,60
2024-06-02,SKU-001,DC-04,59
2024-06-03,SKU-001,DC-04,160
2024-06-04,SKU-001,DC-04,310
2024-06-05,SKU-001,DC-04,71
2024-06-06,SKU-001,DC-04,139
2024-06-07,SKU-001,DC-04,113
2024-06-08,SKU-001,DC-04,50
2024-06-09,SKU-001,DC-04,84
2024-06-10,SKU-001,DC-04,176
2024-06-11,SKU-001,DC-04,170
2024-06-12,SKU-001,DC-04,108
2024-06-13,SKU-001,DC-04,103
2024-06-14,SKU-001,DC-04,68
2024-06-15,SKU-001,DC-04,119
2024-06-16,SKU-001,DC-04,66
2024-06-17,SKU-001,DC-04,153
2024-06-18,SKU-001,DC-04,163
2024-06-19,SKU-001,DC-04,149
2024-06-20,SKU-001,DC-04,83
2024-06-21,SKU-001,DC-04,117
2024-06-22,SKU-001,DC-04,77
2024-06-23,SKU-001,DC-04,46
2024-06-24,SKU-001,DC-04,60
2024-06-25,SKU-001,DC-04,111
2024-06-26,SKU-001,DC-04,60
2024-06-27,SKU-001,DC-04,95
2024-06-28,SKU-001,DC-04,142
2024-06-29,SKU-001,DC-04,63
2024-06-30,SKU-001,DC-04,55
2024-07-01,SKU-001,DC-04,143
2024-07-02,SKU-001,DC-04,103
2024-07-03,SKU-001,DC-04,41
2024-07-04,SKU-001,DC-04,84
2024-07-05,SKU-001,DC-04,87
2024-07-06,SKU-001,DC-04,38
2024-07-07,SKU-001,DC-04,91
2024-07-08,SKU-001,DC-04,87
2024-07-09,SKU-001,DC-04,180
2024-07-10,SKU-001,DC-04,96
2024-07-11,SKU-001,DC-04,91
2024-07-12,SKU-001,DC-04,281
2024-07-13,SKU-001,DC-04,18
2024-07-14,SKU-001,DC-04,65
2024-07-15,SKU-001,DC-04,122
2024-07-16,SKU-001,DC-04,77
2024-07-17,SKU-001,DC-04,175
2024-07-18,SKU-001,DC-04,104
2024-07-19,SKU-001,DC-04,205
2024-07-20,SKU-001,DC-04,80
2024-07-21,SKU-001,DC-04,114
2024-07-22,SKU-001,DC-04,137
2024-07-23,SKU-001,DC-04,96
2024-07-24,SKU-001,DC-04,131
2024-07-25,SKU-001,DC-04,168
2024-07-26,SKU-001,DC-04,58
2024-07-27,SKU-001,DC-04,74
2024-07-28,SKU-001,DC-04,122
2024-07-29,SKU-001,DC-04,266
2024-07-30,SKU-001,DC-04,110
2024-07-31,SKU-001,DC-04,193
2024-08-01,SKU-001,DC-04,129
2024-08-02,SKU-001,DC-04,139
2024-08-03,SKU-001,DC-04,41
2024-08-04,SKU-001,DC-04,66
2024-08-05,SKU-001,DC-04,160
2024-08-06,SKU-001,DC-04,110
2024-08-07,SKU-001,DC-04,111
2024-08-08,SKU-001,DC-04,173
2024-08-09,SKU-001,DC-04,133
2024-08-10,SKU-001,DC-04,46
2024-08-11,SKU-001,DC-04,88
2024-08-12,SKU-001,DC-04,90
2024-08-13,SKU-001,DC-04,158
2024-08-14,SKU-001,DC-04,107
2024-08-15,SKU-001,DC-04,92
2024-08-16,SKU-001,DC-04,225
2024-08-17,SKU-001,DC-04,66
2024-08-18,SKU-001,DC-04,95
2024-08-19,SKU-001,DC-04,159
2024-08-20,SKU-001,DC-04,163
2024-08-21,SKU-001,DC-04,207
2024-08-22,SKU-001,DC-04,74
2024-08-23,SKU-001,DC-04,195
2024-08-24,SKU-001,DC-04,38
