date,inv_value_fg,cogs,revenue,inv_value_rm,total_inventory_value,accounts_receivable,accounts_payable,avg_inventory_w,avg_cogs_w,avg_revenue_w,avg_ar_w,avg_ap_w,DIO,DSO,DPO,CCC
2024-07-16,34475.2,7784.74,18528.33,121114.5382506631,155589.7382506631,1255652.5000000077,209429.7500000002,117411.33349022892,6918.345666666666,16590.172666666665,1313627.7218333401,211231.72233333354,16.97101289054251,79.18107594339325,30.532114541641178,65.61997429229459
2024-07-17,39807.84,7819.76,18782.850000000002,117796.49782028311,157604.3378202831,1254252.0800000078,209590.9100000002,117441.62442238351,6962.633333333333,16697.711499999998,1311509.8775000067,211054.6785000002,16.86741478402092,78.54428898834472,30.312479258326622,65.09922451403902
2024-07-18,48995.9,8624.27,20722.2,103697.7622639531,152693.6622639531,1263791.4300000076,211199.1000000002,117473.76942859926,7022.6725,16842.966666666667,1309705.5378333402,210970.42966666687,16.72778695412598,77.75978921963511,30.041331083952283,64.4462450898088
2024-07-19,48996.42,8164.71,19782.22,100341.51510815311,149337.9351081531,1272687.5900000075,211246.8200000002,117640.89289313402,7038.222166666667,16880.237166666666,1308102.8636666734,210854.04816666685,16.71457508833502,77.49315668678985,29.958424609737524,64.24930716538735
2024-07-20,51871.59,4673.04,11200.94,101326.6748125131,153198.26481251308,1266029.5700000075,207366.8800000002,118065.42375037662,6992.420666666667,16771.339,1306492.9756666734,210637.8315000002,16.88477129432477,77.90033793167458,30.123735619071763,64.66137360692758
2024-07-21,47430.69,4440.9,10665.64,101326.6748125131,148757.36481251311,1258930.8800000073,203114.2700000002,118407.17347598488,6942.206999999999,16649.902,1304883.1266666735,210362.1725000002,17.056128328640284,78.37182024655002,30.30191587487959,65.1260327003107
2024-07-22,39714.159999999996,7716.53,18481.44,85278.5677717931,124992.72777179308,1258423.0400000073,205888.4200000002,118225.16435686864,6928.893666666666,16615.1365,1303146.1488333403,210120.1933333335,17.062632224480954,78.43126349478622,30.325215458879683,65.16868026038749
2024-07-23,33462.37,6251.79,15054.960000000001,83298.6596893831,116761.02968938311,1252282.5200000072,207694.4500000002,117978.91097931624,6892.4220000000005,16526.292166666666,1301181.865500007,209902.48300000018,17.117192037764987,78.73404707950615,30.45409625237691,65.39714286489424
2024-07-24,42094.5,6642.0,16149.42,85280.61613898199,127375.11613898199,1246711.7000000072,207096.63000000018,117860.96791503315,6924.9214999999995,16607.398333333334,1299272.7258333403,209750.77200000023,17.01982728829968,78.2345735168838,30.289263495622333,64.96513730956114
2024-07-25,59776.79,8959.81,21432.77,83172.327470612,142949.117470612,1257233.0600000073,208469.9500000002,118078.37903961055,6998.464166666667,16782.95633333333,1297648.1106666736,209706.78650000022,16.87204166908676,77.31939980618077,29.964686752105287,64.22675472316223
2024-07-26,54666.14,9187.56,21894.89,73875.98723499199,128542.12723499199,1267554.9900000072,210940.22000000018,118532.68699663371,7015.589666666667,16823.4025,1296207.3855000068,209659.47833333354,16.89561286057262,77.04787337163258,29.884797756843373,64.05868847536183
2024-07-27,56601.409999999996,5386.73,12799.29,76441.65200772783,133043.06200772783,1261426.8500000073,208289.3900000002,119257.80565883816,6972.907499999999,16723.387333333332,1294736.6256666738,209520.34133333355,17.103024191678745,77.42071626159034,30.047772945981798,64.4759675072873
2024-07-28,52100.86,4500.55,10808.26,76441.65200772783,128542.51200772783,1254908.6800000074,204401.24000000017,119956.61375949808,6918.179499999999,16593.701666666668,1293233.8793333403,209329.3770000002,17.339332371977065,77.93522538320555,30.257870152111582,65.01668760307103
2024-07-29,44248.37,7852.49,18881.06,61640.40648707782,105888.77648707782,1255692.4700000074,207090.37000000017,120093.37888887718,6882.520166666667,16515.072166666665,1291579.909166674,209142.89600000018,17.449041336705687,78.20613171606631,30.38754568608725,65.26762736668475
2024-07-30,36300.6,7947.77,18891.15,57395.55654385094,93696.15654385093,1253981.3400000073,210828.88000000015,120173.81104423167,6887.4405,16518.827999999998,1289797.513500007,209019.68816666686,17.44825396955976,78.08044938176046,30.347948293225453,65.18075505809476
2024-07-31,39999.2,8121.7,19435.170000000002,50384.26012504093,90383.46012504093,1250392.6200000073,211670.94000000015,120130.57615450081,6947.035,16659.531166666668,1288099.3828333402,208998.74783333353,17.292352227173293,77.31906558154783,30.084596929961275,64.52682087875985
2024-08-01,47796.62,8752.02,20892.87,36534.531164843596,84331.1511648436,1258954.9700000074,213485.42000000013,120050.2489166067,7016.764,16824.288833333336,1286663.7543333406,209071.29166666686,17.10906180065436,76.47656118362173,29.79597028867821,63.78965269559788
2024-08-02,47762.45,8551.65,20564.18,32562.183872893605,80324.63387289361,1267512.2600000075,214717.02000000014,119150.78731214657,7039.017999999999,16876.471166666666,1285446.0326666737,209121.45150000023,16.92718889369889,76.16793937381915,29.708895686869994,63.386232580648056
2024-08-03,50449.14,4380.36,10609.82,34295.01939091361,84744.15939091361,1260576.0900000075,211228.69000000012,118473.55953618365,6992.790333333334,16767.472833333333,1284216.9903333406,209069.4475000002,16.942243923922923,76.58977611583471,29.897857297880783,63.63416274187686
2024-08-04,46459.26,3989.88,9716.93,35050.4456882536,81509.7056882536,1252558.1900000074,206721.6200000001,117572.77279546602,6928.414666666667,16616.728166666664,1282923.3231666738,208933.9470000002,16.969650122288584,77.20673470125315,30.156097325583506,64.02028749795824
2024-08-05,39396.89,7062.37,17164.27,97632.83240507361,137029.7224050736,1251770.6000000073,209162.75000000012,117436.28935967488,6898.279666666667,16548.174333333332,1281468.569666674,208814.76116666684,17.023996566439806,77.4386674840248,30.27055603090222,64.1921080195624
2024-08-06,32819.17,6577.72,15929.34,95843.38388058028,128662.55388058028,1247132.5700000073,211681.2100000001,117348.71096464868,6862.104,16465.346,1279795.6018333405,208724.3825000002,17.100981122502468,77.72661454143389,30.4169657731798,64.41062989075657
2024-08-07,42599.61,7191.93,17399.23,94169.89746299028,136769.5074629903,1244146.1800000072,210725.6200000001,117337.92098965665,6901.162333333333,16561.878500000003,1278239.7461666737,208684.73416666687,17.002631632486352,77.1796355206128,30.239070476388864,63.9431966767103
2024-08-08,60105.88,8792.99,21054.8,94644.77644453029,154750.6564445303,1253917.9300000072,212850.2900000001,117704.93649769029,6969.5925,16726.090666666667,1276971.1355000073,208754.01333333354,16.888352726173057,76.34606083087161,29.952111738718376,63.28230181832629
2024-08-09,56471.659999999996,8178.62,19811.72,87966.6467736503,144438.30677365029,1262830.360000007,213870.5800000001,118203.38070459725,6963.747666666666,16719.312833333333,1275851.4446666737,208773.33733333353,16.974104514211614,76.31004081238349,29.980026176518106,63.304119150077
2024-08-10,58436.72,5165.88,12334.59,96695.8060123903,155132.5260123903,1255696.830000007,209995.2100000001,118994.21181711457,6933.765333333333,16648.2545,1274725.0108333407,208692.22166666685,17.16155740735307,76.56808771354022,30.097964328761083,63.631680792132215
2024-08-11,53819.64,4617.08,11135.55,96695.8060123903,150515.4460123903,1248032.1800000072,205274.87000000008,119626.76644541952,6907.009333333333,16580.81783333333,1273627.7773333406,208559.84683333352,17.319618473381656,76.81332670894535,30.195390909176925,63.937554273150084
2024-08-12,45598.18,8221.46,19705.93,77769.39751902029,123367.5775190203,1249148.7100000072,208936.5000000001,119420.80286817682,6919.8055,16607.298833333334,1272459.6850000073,208485.04900000017,17.257826519571513,76.62050871548058,30.128744081029467,63.749591154022625
2024-08-13,36724.09,8874.09,20903.52,73037.0673998703,109761.1573998703,1246453.4000000071,212484.61000000007,119278.19140798978,6927.543999999999,16620.056,1271130.601166674,208454.47400000022,17.217962297747917,76.48172792959747,30.090674848113597,63.60901537923179
2024-08-14,39291.58,8014.8,19218.5,71598.2231208303,110889.8031208303,1247006.100000007,212445.20000000007,119098.49027020541,6981.208833333333,16749.786833333335,1269977.9628333405,208486.08116666685,17.059866437678128,75.82054479081422,29.863894082526755,63.016517145965594
2024-08-15,46891.549999999996,9753.6,23226.35,63480.24552807029,110371.79552807029,1259239.4700000072,214414.06000000008,118989.86100587506,7064.0635,16946.384000000002,1269157.692166674,208631.79900000017,16.844392891694003,74.89253708441127,29.53424739174558,62.20268258435969
2024-08-16,45618.31,8917.44,21397.59,62843.478084560295,108461.78808456029,1269629.6500000074,215511.74000000008,119334.61880306403,7085.0441666666675,16997.013833333334,1268531.7625000072,208754.20983333353,16.84317218014012,74.63262517397338,29.464066126146264,62.01173122796723
2024-08-17,47998.01,5063.12,12130.99,63475.8045386603,111473.8145386603,1264327.4000000074,211950.59000000008,119921.71133538267,7052.494833333333,16916.364333333335,1267924.834500007,208784.03216666685,17.004154440295018,74.95256129011057,29.604280059853078,62.35243567055251
2024-08-18,43571.88,4426.13,10713.59,63475.8045386603,107047.6845386603,1257891.2700000075,208212.0100000001,120424.26816414096,6990.980500000001,16771.47866666667,1267261.6911666738,208736.79050000018,17.22566214626703,75.56052250093832,29.85801355045979,62.92817109674556
2024-08-19,36557.53,7014.349999999999,17043.35,49916.1235968203,86473.6535968203,1256173.0100000075,210553.3200000001,120494.50663348992,6965.336666666667,16714.628333333334,1266425.7458333406,208709.70650000017,17.29916476401331,75.76750859052946,29.964051486384268,63.10262186815851
2024-08-20,30557.8,5999.73,14721.85,46466.421853040294,77024.22185304029,1249617.3600000076,212112.1500000001,120431.74516929673,6920.440333333334,16614.213499999998,1265352.5568333408,208687.9398333335,17.402324038431377,76.16084606312185,30.155297897470035,63.40787220408319
2024-08-21,41770.45,7940.389999999999,19007.71,35594.17586268028,77364.62586268027,1247726.0300000075,212336.0100000001,120036.25348715819,6970.407166666667,16734.554666666667,1264396.1945000072,208729.4533333335,17.22083812566734,75.55601088199502,29.94508761719159,62.831761390470774
2024-08-22,59328.159999999996,8799.09,21213.86,37371.2063910725,96699.36639107249,1257332.6100000076,214883.31000000008,120037.10348049288,7042.962666666667,16909.315166666664,1263721.215166674,208879.99400000015,17.0435524312249,74.73520971788662,29.657972629700172,62.120789519411346
2024-08-23,55848.729999999996,9163.86,21977.45,37158.1884762925,93006.91847629249,1268107.9900000074,217405.1700000001,119154.40658655921,7075.03,16984.321333333333,1263255.2823333407,209030.10250000015,16.84154082548897,74.37773094024564,29.544765534563126,61.67450623117149
2024-08-24,58681.62,5455.55,12998.25,37621.2724827925,96302.8924827925,1260887.8500000075,213900.9100000001,118592.75435213587,7039.5143333333335,16900.954333333335,1262739.1515000074,209071.15266666684,16.84672389834884,74.71407392714731,29.699655795383254,61.8611420301129
2024-08-25,53345.63,5335.99,12760.64,38378.9374026925,91724.5674026925,1257050.4000000074,210049.34000000008,117810.85928081207,7016.492666666667,16842.747166666668,1262285.6388333407,209072.05566666683,16.790562589838864,74.94535341191364,29.7972314087789,61.938684592973615
2024-08-26,44683.61,8662.02,20790.11,116600.2224734425,161283.83247344248,1262658.7600000075,213324.63000000006,117933.2991215966,7026.900333333334,16867.6325,1261813.3680000075,209126.04850000015,16.783118235242263,74.80678559958,29.760781935097906,61.82912189972434
2024-08-27,35580.2,9103.41,21498.62,109280.0250789025,144860.2250789025,1266040.3100000075,217927.49000000008,117863.3508641263,7038.8121666666675,16891.24133333333,1261263.1601666738,209246.68116666682,16.744778532702657,74.6696548392619,29.727555759704078,61.686877612260474
2024-08-28,37470.88,8210.89,19710.41,99143.51331308248,136614.3933130825,1265612.6300000073,218285.89000000007,117589.93116839397,7089.604333333333,17014.758,1260832.1463333408,209453.7653333335,16.586247361579698,74.10226735715787,29.54378770456069,61.14472701417688
2024-08-29,47058.659999999996,9763.3,23389.21,95305.27940686248,142363.93940686248,1277567.1900000074,220101.42000000007,117482.49157422468,7182.171666666667,17235.016333333333,1260733.0303333404,209748.49650000015,16.35751650430123,73.14951178172215,29.204049448367886,60.3029788376555
2024-08-30,46056.0,9123.47,21935.7,95305.27940686248,141361.27940686248,1288072.3700000073,221103.19000000006,117692.30802722652,7212.902166666667,17310.051333333333,1260826.5416666742,210014.3636666668,16.31691451065615,72.8378279987389,29.116485821368315,60.038256688026735
2024-08-31,47598.14,4786.37,11566.35,95628.99566518249,143227.1356651825,1281278.9200000074,217137.54000000007,118242.62310952303,7177.0493333333325,17226.457833333334,1260926.0513333408,210174.64900000015,16.475102457545187,73.19705905490558,29.284269793696115,60.38789171875466
2024-09-01,43019.66,4578.48,11030.75,95628.99566518249,138648.6556651825,1275339.7100000074,213164.37000000008,118666.78423465966,7131.356499999999,17117.805666666667,1260993.7175000075,210266.98750000013,16.640141918954644,73.6656170805542,29.484851514575126,60.82090748493371
2024-09-02,34660.64,8359.02,19967.66,82167.09399617382,116827.73399617382,1275900.6400000073,217143.0300000001,118622.5782689733,7139.528666666666,17134.125,1260964.6283333406,210413.72583333348,16.61490328105319,73.59375680598458,29.471655014948254,60.73700507208952
2024-09-03,28323.059999999998,6337.58,15475.2,74058.4842996607,102381.5442996607,1270921.4700000072,219490.73000000007,118496.91350865387,7103.539166666667,17052.115333333335,1260724.9628333407,210588.85033333348,16.681390885363204,73.9336403835415,29.64562387739353,60.96940739151117
2024-09-04,39568.07,8094.28,19375.94,76016.18649907071,115584.2564990707,1269550.6700000071,220522.64000000007,118585.5357849913,7161.423166666666,17189.914833333332,1260604.3185000073,210851.99383333346,16.558934310285668,73.3339478829495,29.442750264327138,60.45013192890803
2024-09-05,56624.14,9096.039999999999,21963.5,76749.1637826007,133373.3037826007,1279726.9300000072,223040.96000000008,119020.36709324423,7245.369500000001,17392.292833333333,1260800.7003333408,211235.25933333347,16.42709417280157,72.49191997946029,29.154518528466138,59.764495623795725
2024-09-06,53043.8,9130.59,21938.33,76749.1637826007,129792.96378260071,1290937.0300000072,224979.62000000008,119719.26747460231,7261.754,17433.442166666668,1261181.3233333407,211595.85100000014,16.486274180398055,72.34264531790298,29.138394250204584,59.69052524809645
2024-09-07,57159.13,5126.1,12379.11,87575.9211986007,144735.0511986007,1285839.0600000073,221312.7300000001,120746.62929640972,7236.050333333334,17371.503,1261577.3746666738,211862.30883333346,16.686814454590312,72.62338639705924,29.278722379441728,60.03147847220781
2024-09-08,51810.26,5348.87,12781.79,87575.9211986007,139386.1811986007,1280620.5800000073,218482.9800000001,121527.81945155049,7205.892666666667,17295.8825,1261982.0133333406,212104.45383333348,16.865061009542814,72.96430311279813,29.43486166738169,60.39450245495926
2024-09-09,42850.94,8959.32,21484.05,65945.87296669072,108796.81296669072,1285851.5600000073,222276.4200000001,121675.56393765463,7204.527166666667,17294.243833333334,1262332.8745000074,212375.21566666677,16.888764678494578,72.99150437944891,29.478022742320626,60.40224631562287
2024-09-10,34619.67,8231.27,19697.3,63645.71011289071,98265.3801128907,1286251.8700000073,225890.6100000001,121728.54229947008,7186.091333333333,17252.369,1262524.0311666739,212654.29766666683,16.939464954309898,73.17974888936551,29.592484676649,60.52672916702641
2024-09-11,38345.84,8182.2,19658.92,53342.70933808071,91688.54933808072,1285828.7000000072,225851.35000000012,121610.46884473805,7246.464166666667,17396.674833333334,1262866.5395000072,212980.95633333348,16.7820423930528,72.59240927353888,29.391017665282064,59.98343400130962
2024-09-12,50057.45,9492.99,22787.06,46331.964496920715,96389.41449692071,1296316.3500000073,226470.25000000012,121659.50947598668,7315.914333333333,17565.667,1263475.3008333405,213369.32666666678,16.629433305646053,71.92868342735521,29.165093649948442,59.393023083052825
2024-09-13,47738.49,9923.61,23764.65,40809.417768370724,88547.90776837073,1309907.2900000073,228379.0600000001,120361.03641497696,7347.071,17638.968833333332,1264298.2128333405,213735.18883333346,16.382179567201263,71.67642421614389,29.09121047466854,58.967393308676606
2024-09-14,47593.96,5652.61,13442.380000000001,41001.17684357073,88595.13684357073,1305916.070000007,224278.0700000001,119244.45972485877,7311.5355,17554.202999999998,1265135.9390000072,213982.66083333347,16.30908578982606,72.07025798892764,29.266446266086444,59.112897512667246
2024-09-15,42404.69,5189.27,12425.98,41839.04719397073,84243.73719397074,1301760.090000007,220549.90000000008,118021.78304775356,7267.6939999999995,17448.255166666666,1265927.739166674,214165.31066666677,16.23923393689299,72.55325687723297,29.46812436883925,59.32436644528671
2024-09-16,33893.5,8511.19,20418.95,101556.88326618075,135450.38326618075,1304629.1600000071,223997.9700000001,117734.39506445735,7265.809333333334,17443.201,1266608.3680000072,214378.62516666678,16.203892734196533,72.61329890081569,29.505126728713144,59.31206490629908
2024-09-17,26782.92,7110.58,17260.63,96969.76960195076,123752.68960195075,1302901.290000007,226682.42000000007,117307.97430602064,7248.2405,17401.1745,1267111.929666674,214635.8851666668,16.18433802051969,72.81760950484544,29.612136237293285,59.38981128807184
2024-09-18,37433.08,8605.32,20539.65,90498.57810624076,127931.65810624076,1303045.160000007,228273.39000000007,116886.86419424944,7313.7785,17556.819666666666,1267728.856166674,214984.3270000001,15.981734228654783,72.20720382368458,29.39442683422804,58.794511218111325
2024-09-19,51037.72,10213.07,24407.89,86442.68609938075,137480.40609938075,1316345.0800000068,232486.73000000007,116698.91488236391,7409.981333333333,17785.857166666665,1268685.7595000074,215473.86800000013,15.748881087918699,71.33115641329408,29.078867854997764,58.00116964621502
2024-09-20,48855.4,9303.68,22521.54,86442.68609938075,135298.08609938074,1329045.8000000068,233850.02000000008,116870.67085449035,7436.4338333333335,17853.192166666668,1269862.8055000072,215939.89466666678,15.715956528870752,71.12805338369361,29.038098032786923,57.80591187977744
2024-09-21,52757.7,5728.53,13695.1,87497.74558397075,140255.44558397075,1323271.5300000068,230779.46000000008,117262.24445273349,7427.712833333333,17830.527833333337,1271045.9556666738,216324.64483333344,15.787126816009355,71.2848193585449,29.123991420687904,57.947954753866355
2024-09-22,47657.54,5100.16,12244.86,87497.74558397075,135155.28558397075,1319420.930000007,226715.76000000007,117391.91394348329,7402.0154999999995,17765.451833333333,1272257.776166674,216651.63033333342,15.859452596861395,71.61415246301452,29.26927542009787,58.20432963977805
2024-09-23,39564.69,8092.85,19553.05,80192.09249003076,119756.78249003076,1321654.960000007,229353.06000000008,117005.37502714028,7387.5661666666665,17734.123166666668,1273331.4745000075,216999.68216666675,15.83814918031849,71.80120846873224,29.373636360211293,58.265721288839444
2024-09-24,31863.44,7701.25,18439.81,77364.58086733075,109228.02086733075,1318512.400000007,231718.3200000001,116683.47325434592,7362.794333333333,17676.538500000002,1274180.764666674,217345.98383333342,15.847715958340535,72.08316066330939,29.519496809703103,58.411379811946816
2024-09-25,33929.39,8498.08,20237.010000000002,77743.83620625941,111673.22620625941,1316539.6200000069,231554.3800000001,116327.30932432144,7414.650166666667,17800.500500000002,1275099.3108333407,217733.73366666675,15.688846635986009,71.63277857458786,29.365341421704755,57.956283788869115
2024-09-26,47500.4,10756.66,25553.83,68092.41926091941,115592.81926091941,1331092.8800000069,233207.6300000001,116111.48111187463,7518.9186666666665,18046.260000000002,1276369.0475000073,218213.84016666675,15.442577085801872,70.72762154041929,29.02197108928253,57.148227536938634
2024-09-27,44511.82,10905.25,25942.44,61449.33942151941,105961.1594215194,1344387.7900000068,235901.9900000001,116112.68749411534,7569.798,18163.949666666667,1277847.3028333406,218694.0338333334,15.338941342175225,70.35074013546543,28.890339455997825,56.79934202164282
2024-09-28,44500.42,5527.08,13253.53,69756.57407479941,114256.99407479941,1338274.7800000068,231665.7700000001,116455.36811963114,7529.453166666667,18069.989333333335,1279252.1935000073,219041.31533333342,15.466643531987943,70.79429710233404,29.091264728631586,57.1696759056904
2024-09-29,39106.97,5393.45,12921.79,69756.57407479941,108863.54407479941,1332668.2400000067,227935.75000000012,116763.36951879378,7483.982333333333,17961.433000000005,1280623.4538333407,219312.3955000001,15.60176979557191,71.29851242010258,29.304237467690456,57.59604474798404
2024-09-30,32073.11,7033.86,17314.170000000002,112843.44078835941,144916.55078835943,1331199.5600000066,230183.2400000001,117773.12617918573,7455.346333333333,17901.788,1281827.5303333404,219590.6925000001,15.79713683489317,71.60332422288435,29.454123615719364,57.94633744205815
2024-10-01,24752.7,7320.41,17605.12,108890.0704844694,133642.7704844694,1328082.4800000067,232925.1700000001,118661.76178937865,7434.8256666666675,17852.470333333335,1282837.034000007,219894.16166666674,15.960261492261662,71.85767627938588,29.576236421055743,58.24170135059181
2024-10-02,36806.09,8258.66,19851.27,105193.09005930941,141999.1800593094,1328151.5300000068,232824.8100000001,119616.01213385191,7499.463999999999,18006.494499999997,1283963.2913333406,220254.0970000001,15.949941506999957,71.3055665184215,29.36931186015429,57.88619616526717
2024-10-03,54693.19,9848.16,23687.05,101628.00030966941,156321.19030966942,1340637.6400000069,236335.39000000013,120862.87021087551,7597.102,18239.329833333333,1285431.2821666738,220747.65983333343,15.909075620002932,70.475795652178,29.056824540901705,57.32804673127923
2024-10-04,51475.94,10217.31,24410.33,99181.59645462941,150657.53645462941,1354382.330000007,238458.42000000013,121090.00044503476,7649.684333333334,18360.0975,1287141.4776666737,221235.92100000012,15.829411406871747,70.10537267934845,28.92092161711424,57.01386246910595
2024-10-05,56590.34,5587.46,13447.42,100394.04111710942,156984.3811171094,1349348.310000007,234949.8400000001,121562.03089897693,7633.179999999999,18318.732166666665,1288845.0733333405,221623.7315000001,15.925476786735926,70.35667433789786,29.034259836660492,57.24789128797329
2024-10-06,51182.18,5408.16,12960.68,101139.00032030941,152321.18032030942,1347254.030000007,231227.41000000012,121821.22544659891,7603.450500000001,18244.75633333333,1290563.5375000068,221965.4280000001,16.021834487723552,70.73613447728737,29.192723487842798,57.56524547716812
2024-10-07,40884.19,10297.99,24423.23,86565.27080659941,127449.46080659941,1355527.840000007,236399.3000000001,121366.20551930006,7628.533833333334,18300.89683333333,1292257.036000007,222357.91150000007,15.909506095258198,70.61167809253395,29.148184481845504,57.37299970594664
2024-10-08,32503.69,8380.5,19984.65,82167.9743423094,114671.6643423094,1354079.720000007,239430.9300000001,120870.09481211104,7631.8985,18303.779,1293777.8586666738,222783.91733333343,15.837487200872895,70.68364727670028,29.191153070672183,57.329981406901
2024-10-09,34247.14,8779.09,20967.61,75762.73233699941,110009.87233699941,1353152.4400000072,239250.7000000001,120118.05058418786,7692.118666666666,18447.662666666667,1295402.1188333405,223271.5088333334,15.615730306490487,70.22039280748668,29.026009414138016,56.81011369983915
2024-10-10,42470.5,10464.93,25075.36,75762.73233699941,118233.23233699941,1365428.5100000072,241484.3600000001,119580.01368959802,7789.582833333333,18679.992833333334,1297358.7243333405,223875.00033333342,15.351273135948812,69.45177848346286,28.740306781940003,56.06274483747167
2024-10-11,39551.68,9770.14,23550.81,72483.08979651942,112034.76979651942,1378171.0600000073,243072.3000000001,119391.13356088966,7815.394166666666,18744.07416666667,1299509.0968333404,224443.93033333344,15.276405900306756,69.32906289627839,28.718184335552298,55.88728446103285
2024-10-12,39923.53,5183.95,12549.44,74829.39974521675,114752.92974521675,1371839.4400000072,238763.26000000013,119474.32976664543,7753.891833333333,18604.839500000002,1301598.8641666737,224881.90783333342,15.408304930568578,69.96023073279797,29.00245614293778,56.36607952042876
2024-10-13,35420.72,4502.81,10964.11,74829.39974521675,110250.11974521675,1363912.4000000074,233342.46000000014,119463.66837705189,7695.358666666667,18467.266333333337,1303547.3025000072,225230.1955000001,15.524119609203211,70.5869119430584,29.268316820060726,56.84271473220088
2024-10-14,27834.39,7586.33,18452.07,60469.608822216745,88303.99882221674,1362929.3000000075,235276.18000000014,119095.87176528765,7659.2375,18387.695,1305275.4663333406,225577.89750000008,15.549311764426635,70.98635616554118,29.45174340135034,57.08392452861747
2024-10-15,21633.67,6200.72,15106.5,49790.587128146246,71424.25712814624,1357142.9300000074,236287.63000000015,118478.57958268074,7613.958833333333,18282.8435,1306734.0210000074,225924.16233333343,15.560706614802083,71.47323779257901,29.672364571273306,57.36157983610779
2024-10-16,35103.92,6982.07,17051.73,52987.54127740625,88091.46127740626,1353630.4800000074,234758.51000000015,118088.87369499318,7645.941333333333,18364.85583333333,1308222.405666674,226304.29433333344,15.444648153415928,71.23510347912291,29.59796373884464,57.0817878936942
2024-10-17,55433.83,10826.8,25769.87,46718.42797943625,102152.25797943625,1368790.5300000075,238474.73000000016,118007.28325233945,7752.619166666666,18615.793833333337,1310070.7266666738,226808.6730000001,15.22160197933186,70.37415317314422,29.255748041280256,56.34000711119583
2024-10-18,53764.32,10397.869999999999,24997.84,40653.07622201625,94417.39622201625,1384071.4400000076,240267.28000000014,118139.6789627594,7809.011166666666,18748.36866666667,1312202.367166674,227303.90566666675,15.128634911811528,69.99021570872355,29.107898659042778,56.01095196149231
2024-10-19,57575.659999999996,6137.42,14619.97,42639.75627031625,100215.41627031624,1381527.1400000076,236191.63000000015,118526.19886971398,7811.306,18746.670666666665,1314400.863500007,227705.23033333343,15.173672478035552,70.1138291097808,29.15072464621581,56.136776941600544
2024-10-20,52078.08,5497.58,13164.539999999999,42639.75627031625,94717.83627031624,1378762.3400000075,232385.53000000014,118815.41904317458,7770.5925,18649.284499999998,1316584.8020000074,228039.38900000008,15.290393756097053,70.59706778563046,29.34646090372132,56.54100063800618
2024-10-21,41218.79,10859.29,25679.22,39654.60034102623,80873.39034102623,1387042.3300000075,237516.29000000015,118551.65277567382,7804.929166666667,18723.70716666667,1318746.6306666736,228416.60533333343,15.189331029676074,70.43191922027087,29.265685883333354,56.355564366613585
2024-10-22,31767.82,9450.97,22491.0,39526.22121127623,71294.04121127623,1388478.5300000075,241867.10000000015,118189.77148792354,7809.714333333333,18732.266333333337,1320752.8063333405,228824.30416666676,15.133686898567763,70.50683472202786,29.29995828272508,56.34056333787054
2024-10-23,33045.85,9210.73,21990.420000000002,37584.64124427623,70630.49124427623,1390657.2300000074,242984.98000000016,117761.89813394827,7872.300666666667,18882.135833333337,1322915.6293333406,229309.03866666678,14.959019366801149,70.06175789700382,29.128592564765704,55.892184699039255
2024-10-24,42749.72,9634.25,23404.2,40984.78875207623,83734.50875207623,1401726.8400000073,244917.98000000016,117628.73048977133,7943.938333333334,19059.5285,1325326.9033333403,229890.18266666678,14.807356949913968,69.53618518597352,28.939069391064013,55.40447274482348
2024-10-25,39060.57,9827.81,23629.69,40550.04557431623,79610.61557431624,1414220.9800000072,246247.71000000017,116267.51020811922,7963.368166666667,19106.854833333335,1327852.9403333403,230438.90066666677,14.60029321447119,69.49615475262846,28.937366180210734,55.15908178688892
2024-10-26,41579.35,5133.49,12362.22,40550.04557431623,82129.39557431624,1406877.2700000072,240624.54000000015,115221.99638304279,7897.202833333333,18954.581499999997,1330200.2230000072,230817.18483333345,14.590228820855637,70.17829557460857,29.22771387599117,55.54081051947304
2024-10-27,36851.6,4727.75,11447.45,40550.04557431623,77401.64557431624,1397421.2000000072,234447.04000000015,114235.11725406336,7839.150500000001,18816.865500000004,1332397.032500007,231086.53733333343,14.572384757004391,70.80866005552342,29.478517772216954,55.90252704031085
2024-10-28,28266.809999999998,8584.789999999999,20588.91,39214.223938926225,67481.03393892622,1398791.610000007,237504.75000000017,112987.06882959775,7819.508666666666,18770.193833333335,1334417.4395000073,231376.59283333347,14.44938213461465,71.0923633154103,29.58965872365555,55.9520867263694
2024-10-29,20922.53,7344.28,17724.19,39602.948612469336,60525.478612469335,1393289.450000007,239455.58000000016,111639.80548302452,7789.855500000001,18700.001999999997,1336171.057500007,231682.4660000001,14.331434708002545,71.45299008524209,29.741561444881754,56.042863348362886
2024-10-30,33686.29,8248.35,19920.79,39229.84324905934,72916.13324905935,1391812.650000007,240670.07000000018,110467.9554427558,7847.555166666667,18839.24266666667,1338013.2863333405,232074.67483333347,14.076735122803635,71.02266848023369,29.572863128009036,55.5265404750283
2024-10-31,53012.54,10367.07,24929.41,104039.81871379934,157052.35871379933,1404611.0700000068,243716.73000000019,110774.68382689942,7944.031666666667,19070.887,1340167.809000007,232583.88083333345,13.944391018947275,70.27296680012876,29.27781391019129,54.93954390888474
2024-11-01,52790.86,10092.26,24265.510000000002,101883.46975468933,154674.32975468933,1418162.9900000067,245550.3300000002,111405.46042287468,7972.919,19142.51783333333,1342538.848166674,233057.33583333343,13.972982846417313,70.13386952832707,29.231117967375994,54.875734407368384
